sp-Ironthunder Horn	wave3	30		10	150		Object YPR				Sprite	Same as Emitter	Polar		ring	20	Add	0				0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	64,0	0	0	0	0	0	0	-15?15	-15?15	-15?15	-30?30	0	0,360	0?75	0	0	0?360	0	0	128,0	15	15	15						1
sp-Lesser Orb of Acid	Splashes			2	500		Bones	bip01 Spine1		Cartesian	Sprite		Polar		flare-big	15	Add	0		AcidArrow		0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30?-30	0,-200	30?-30	0?360	0?360	0,60	5,1	0	0	0?360	0	0	255,0	128	255	64						
sp-Lesser Orb of Acid-proj	acid-goo-dribbles			perm	1000		Object YPR				Sprite				flare-big	30	Blend	0		AcidArrow		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0?-30	0	0	0	0	2,6	0	0	0	0	0	255,0	255,30,0,0,0	255,200,0,0,0	255,30,0,0,0						
sp-Lesser Orb of Cold	Splashes			2	500		Bones	bip01 Spine1		Cartesian	Sprite		Polar		flare-1	15	Add	0		AcidArrow		0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30?-30	0,-200	30?-30	0?360	-15?30	0,60	3,8,15,8,3	0	0	0?360	0	0	0,255,0	240	248	255						
sp-Lesser Orb of Cold-proj	acid-goo-dribbles			perm	1000		Object YPR				Sprite				flare-big	30	Blend	0		AcidArrow		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0?-30	0	0	0	0	2,6	0	0	0	0	0	255,0	176,240,255,255,0	224,248,255,255,0	230,255,255,255,0						
sp-Lesser Orb of Electricity	graspy 1			30	10						Disc				enervation1	5	Add	0				0	0	0	0	0	0	0	#radius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5?40	0	0	0?360	0	0	64,0	64	128	255						
sp-Lesser Orb of Electricity	graspy 2			30	10						Disc				enervation2	5	Add	0				0	0	0	0	0	0	0	#radius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5?40	0	0	0?360	0	0	64,0	64	128	255						
sp-Lesser Orb of Electricity	graspy 3			30	10						Disc				enervation3	5	Add	0				0	0	0	0	0	0	0	#radius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5?40	0	0	0?360	0	0	64,0	64	128	255						
sp-Lesser Orb of Electricity	Blast blurry	0		3	1000		Bones				Sprite		Polar		flare-big	10	Add	0				0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0?360	0?90	0,40	10?30	0	0	0	0	0	64,0	255,0,0	255,128,128	255,255,255						200
sp-Lesser Orb of Electricity	blast 1			2	1600		Bones				Sprite		Polar		flare-1	20	Add	0				0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0?360	0?180	0,50	5,2,6,1,3,2,5,2,6,1,3,2,5,2,6,1,3,2,5,2,6,1,3,2,5,2,6,1,3,2,5,2,6,1,3,2,5,2,6,1,3,2,5,2,6,1,3,2,	0	0	0	0	0	255,0	255,0,0	255,128,128	255,255,255						400
sp-Lesser Orb of Electricity	blast 2	7		2	1600		Bones				Sprite		Polar		flare-1	20	Add	0				0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0?360	0?180	0,50	5,2,6,1,3,2,5,2,6,1,3,2,5,2,6,1,3,2,5,2,6,1,3,2,5,2,6,1,3,2,5,2,6,1,3,2,5,2,6,1,3,2,5,2,6,1,3,2,	0	0	0	0	0	255,0	255,0,0	255,128,128	255,255,255						400
sp-Lesser Orb of Electricity	blast 3	14		2	1600		Bones				Sprite		Polar		flare-1	20	Add	0				0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0?360	0?180	0,50	5,2,6,1,3,2,5,2,6,1,3,2,5,2,6,1,3,2,5,2,6,1,3,2,5,2,6,1,3,2,5,2,6,1,3,2,5,2,6,1,3,2,5,2,6,1,3,2,	0	0	0	0	0	255,0	255,0,0	255,128,128	255,255,255						400
sp-Lesser Orb of Electricity-proj	acid-goo-dribbles			perm	1000		Object YPR				Sprite				flare-big	30	Blend	0		AcidArrow		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0?-30	0	0	0	0	2,6	0	0	0	0	0	255,0	176,240,255,255,0	196,248,255,255,0	222,255,255,255,0						
sp-Lesser Orb of Fire	Simple Explosion 1			5	300		Bones				Sprite		Polar		fire-sprite	15	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,50	0	0?360	0?360	0,30	5?20	0	0	0?360	0	0	0,255,200,150,100,50,0	255	128	64						70
sp-Lesser Orb of Fire	Simple Explosion 2			0	300		Bones				Sprite		Polar		flare-1	15	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,50	0	0?360	0?360	0,30	10,0	0	0	0?360	0	0	0,255,200,150,100,50,0	255	128	64						70
sp-Lesser Orb of Fire-proj	Burning Sphere 1			perm	300		Object Pos				Sprite		Polar		flare-1	15	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,50	0	0?360	0?360	0,30	4,0	0	0	0?360	0	0	0,255,200,150,100,50,0	255	128	64						70
sp-Lesser Orb of Fire-proj	Burning Sphere 2			perm	1200		Object Pos				Sprite		Polar		fire-sprite	15	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,50	0	0?360	0?360	0,30	1?4	0	0	0?360	0	0	0,100,90,80,70,60,50,40,30,20,10,0	255	128	64						300
sp-Nauseating Breath	smoke emit	10		20	600		Object YPR				Sprite	Same as Emitter	Polar	Cartesian	fire-sprite	120	Blend	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0?30	0	-30?30		30?360	5?40	0	0	0?360	0	0	0,16,0	0	255	144						100
sp-Nauseating Breath	Fire Strike			30	100		Object YPR				Sprite	Same as Emitter	Polar		flare-big	30	Add	0				0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	64,0	0	0	0	0	0	0	0	0	0	-30?30	0	0,360	20?60	0	0	0?720	0	0	0	0	255	144						20
sp-Orb of Acid-proj	acid-goo-dribbles			perm	1000		Object YPR				Sprite				flare-big	30	Blend	0		AcidArrow		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0?-30	0	0	0	0	5,10	0	0	0	0	0	255,0	255,30,0,0,0	255,200,0,0,0	255,30,0,0,0						
sp-Orb of Cold-proj	acid-goo-dribbles			perm	1000		Object YPR				Sprite				flare-big	30	Blend	0		AcidArrow		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0?-30	0	0	0	0	5,10	0	0	0	0	0	255,0	176,240,255,255,0	224,248,255,255,0	230,255,255,255,0						
sp-Orb of Electricity-proj	acid-goo-dribbles			perm	1000		Object YPR				Sprite				flare-big	30	Blend	0		AcidArrow		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0?-30	0	0	0	0	5,10	0	0	0	0	0	255,0	176,240,255,255,0	196,248,255,255,0	222,255,255,255,0						
sp-Orb of Fire-proj	Burning Sphere 1			perm	300		Object Pos				Sprite		Polar		flare-1	15	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,50	0	0?360	0?360	0,30	10,0	0	0	0?360	0	0	0,255,200,150,100,50,0	255	128	64						70
sp-Orb of Fire-proj	Burning Sphere 2			perm	1200		Object Pos				Sprite		Polar		fire-sprite	15	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,50	0	0?360	0?360	0,30	5?10	0	0	0?360	0	0	0,100,90,80,70,60,50,40,30,20,10,0	255	128	64						300
sp-Prismatic Ray	bang start			15	15		World				Sprite				flare-big	15	Add	0				0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10?-10	10?-10	10?-10	50?20	0	0	0?360	0	0	255,0	64	64	255,128						
sp-Prismatic Ray	New Emitter			perm	30		Object Pos				Sprite	World		Cartesian	flare-1	8	Add	0				0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10?-10	10?-10	10?-10	10?-10	10?-10	10?-10	8,0	0	0	0?360	0	0	0,255,255,255,0	255,0,0	0,255,0	0,0,255						
sp-Prismatic Ray	ray time			perm	45		Object Pos				Sprite				flare-2	60	Add	0				0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20,0	0	0	0?360	0	0	0,255,255,255,0	0,0,255	255,0,0	0,255,0						
sp-Prismatic Ray	New Emitter			perm	45		Object Pos				Sprite				flare-1	120	Add	0				0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,0	0	0	0?360	0	0	0,255,255,255,0	0,255,0	0,0,255	255,0,0						
sp-Prismatic Ray-Hit	New Emitter			15	45		Object Pos				Sprite		Polar		flare-1	120	Add	0				0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0?360	0?360	#radius	5,0	0	0	0?360	0	0	0,255,255,255,0	255,0,0	0,255,0	0,0,255						
sp-Prismatic Ray-Hit	ray time			15	45		Object Pos				Sprite		Polar		flare-2	60	Add	0				0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0?360	0?360	#radius	20,0	0	0	0?360	0	0	0,255,255,255,0	0,0,255	255,0,0	0,255,0						
sp-Prismatic Ray-Hit	New Emitter			15	30		Object Pos				Sprite	World	Polar	Cartesian	flare-1	8	Add	0				0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10?-10	10?-10	10?-10	0?360	0?360	#radius	8,0	0	0	0?360	0	0	0,255,255,255,0	0,255,0	0,0,255	255,0,0						
sp-Prismatic Ray-Hit	bang start			15	15		World				Sprite		Polar		flare-big	15	Add	0				0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0?360	0?360	#radius	50?20	0	0	0?360	0	0	255,0	64	64	255,128						
sp-Shock and Awe	shockwave			40	150		Object YPR				Sprite	Same as Emitter	Polar		flare-1	20	Add	0				0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15?15	-15?15	-15?15	0	0	0	0,650	0	0	0?360	0	0	128,0	15	15	15						1
sp-Veil of Shadow	veil			perm	150		Object Pos				Disc		Polar		fire-sprite	60	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0?360		0?30	1?4	0	0	0?360	0	0	128,0	0	0	0						30
sp-Veil of Shadow	veil2			perm	100		Object Pos				Sprite		Polar		fire-sprite	60	Blend	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0?20		0?360		0?30	2,15	0	0	0	0	0	0,150,100,50,0	87?156	0?28	127?255						30
sp-Veil of Shadow	startup			5	1200		Object Pos				Disc		Polar		flare-big	60	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0?360		0?30	3?20	0	0	0?360	0	0	0,128,0	87	0	127						100
sp-Serene Visage	colorful squirl			60	30		Node Pos	bip01 head			Sprite		Polar		fire-sprite	30	Add	0				0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	-30,30	0	0,360	0	-20?20	10	0	0	0?360	0	0	0,64,0	0?255	0?255	0?255						
sp-Serene Visage	colorful squirl2			60	15		Node Pos	bip01 head			Sprite		Polar		flare	30	Add	0				0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-30,30	0	0,360	0	-20?20	5	0	0	0?360	0	0	0,255,0	255	255	255						
sp-Serene Visage	hit			10	15		Node Pos	bip01 head			Sprite		Polar		flare	30	Add	0				0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-30,30	0	0,360	10	-20?20	0	0	0	0?360	0	0	0,255,128,0	255	255	255						
sp-Sticky Fingers	New Emitter			perm	30		Node Pos	bip01 r hand			Disc	World	Polar		strike	15	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0?360	0	0	64,0	125	125	125						2
sp-Sticky Fingers	New Emitter			perm	30		Node Pos	bip01 l hand			Disc	World	Polar		strike	15	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0?360	0	0	64,0	125	125	125						2
sp-Storm of Elemental Fury Wind	wind 1	10		perm	60		Object Pos	bip01 head			Sprite		Polar		fire-sprite	30	Add	0				0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0?360		0,480	10,80	0	0	0,360	0	0	0,64,0	64	64	64						15
sp-Storm of Elemental Fury Wind	wind 2	10		perm	60		Object Pos	bip01 head			Sprite		Polar		fire-sprite	30	Add	0				0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	360?0		0,480	10,80	0	0	0,-360	0	0	0,64,0	64	64	64						15
sp-Storm of Elemental Fury Wind	winaround	0		perm	120		Object Pos	bip01 head			Sprite		Polar		fire-sprite	15	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,100	0	360?0	0	80,0	0,40	0	0	0,360	0	0	0,64,0	64	64	64						15
sp-Storm of Elemental Fury Earth	ice ice baby		Model Verts	perm	80						Sprite	World	Polar		flare-small	10	Add	0				0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1600	0	-240?240	0	-240?240	15?65	0	0		0		0,255,255,255,255,255,255,255,0	139	117	0						50
sp-Storm of Elemental Fury Earth	ground busts discs	5	Point	perm	120		World		Polar		Disc	World	Polar	Cartesian	Ring-3	10	Add	0		Shard-Breaking		0			0	0	0	0	2	0													0	0	0	0				20?-20	0	0	-250?250	0	-250?250	0,40	0	0	0?360	0	0	64,0	139	117	0						20
sp-Sure Strike	bullseye			60	1		Node Pos	bip01 head			Sprite	Same as Emitter			bullseye	60	Blend	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	180	0	0	0,192,0	138,0	3,0	3,0						1
sp-Tactical Precision	Crossed Swords			60	1		Node Pos	bip01 head			Sprite	Same as Emitter			crossed_swords	60	Blend	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	180	0	0	192?0	0	0	0					1
sp-Touch Of Madness	vampire dribblins			90	10		Node Pos	bip01 r hand			Sprite		Polar	Polar	flare-big	60	Blend	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0?360	0	30,0	0,20	0	0	0	0	0	0,255,192,128,96,64,0	32	0	64						5
sp-Touch Of Madness	dribbles bright			90	20		Node Pos	bip01 r hand			Sprite		Polar	Polar	flare-1	60	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0?360	0	30,0	0,5	0	0	0	0	0	0,255,192,128,96,64,0	128	0	255						5
sp-Undersong	note2	0		perm	7		Node Pos	bip01 head			Sprite	World	Polar	Polar	note2	130	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2?-2	2?-2	2?-2	0,720	0	10?30	2?7	0	0	160?200	0	0	0,255,200,150,100,50,0	255	155	112						2
sp-Undersong	note1	0		0	1		Node Pos	bip01 head			Sprite	World	Polar	Polar	note1	140	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2?-2	2?-2	2?-2	0,720	0	40	2?10	0	0	160?200	0	0	0,255,200,150,100,50,0	255	155	112						1
sp-Vigor	other one			0	1						Sprite		Polar		flare-1	60	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,300	0		0	0	30,10,20,15,30,10,5,20,30,10,20,15,30,10,5,20,30,10,20,15,30,10,5,20,30,10,20,15,30,10,5,20,30,10,20,15,30,10,5,20,30,10,20,15,30,10,5,20,	0	0	0,720	0	0	255,0	181	234	201		-44	-235	41	30	
sp-Vigor	Heart Flashes			0	1						Sprite		Polar		flare-1	60	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,300	0		0	0	30,10,20,15,30,10,5,20,30,10,20,15,30,10,5,20,30,10,20,15,30,10,5,20,30,10,20,15,30,10,5,20,30,10,20,15,30,10,5,20,30,10,20,15,30,10,5,20,	0	0	0,-720	0	0	255,0	181	234	201						
sp-Vigor	sparkles 1			30	60						Sprite		Polar		flare-1	60	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,400	0	0?360	0	0?30	5,0	0	0	0	0	0	255,0	181	234	201						
sp-Wave of Grief	third circle			30	50		Object YPR				Disc	Same as Emitter	Polar		Ring-third	30	Add	0				0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	255,0	0	0	0	0	0	0	0	0	0	-30?30	0	0,360	60	0	0	0	0	0	0	153	50	204						100
sp-Wave of Grief	third circle	15		30	50		Object YPR				Disc	Same as Emitter	Polar		Ring-third	30	Add	0				0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	255,0	0	0	0	0	0	0	0	0	0	-30?30	0	0,360	60	0	0	0	0	0	0	138	43	226						100
sp-Wave of Grief-hit	ground boomin	5		30	10		Object YPR	bip01 l foot		Cartesian	Disc	World	Cartesian	Cartesian	flare-3	20	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0?60		#radius	0	0	0	0	0	64,32,0	153,138	50,43	204,226						
sp-Wave of Grief-hit	from YH 2			25	60		Object Pos	bip01 head			Disc	World	Cartesian	Cartesian	flare-2	20	Add	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0?60	0	#radius	0	0	0	0	0	64,32,0	153,138	50,43	204,226						
