250	Martial Weapon Proficiency (Guisarme)	2304	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
251	Martial Weapon Proficiency (Halberd)	2304	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
252	Martial Weapon Proficiency (Longspear)	2306	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
253	Martial Weapon Proficiency (Ranseur)	2304	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
254	Martial Weapon Proficiency (Scythe)	2304	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
255	Martial Weapon Proficiency (Shortbow)	2304	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
256	Martial Weapon Proficiency (Composite Shortbow)	2306	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
257	Martial Weapon Proficiency (Longbow)	2304	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
258	Martial Weapon Proficiency (Composite Longbow)	2306	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259	Maximize Spell	131072	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
260	Mobility	16	1	13	1024	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
261	Mounted Archery	18	1262	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
262	Mounted Combat	18	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
263	Natural Spell	0	4	13	10	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
264	Negotiator	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
265	Nimble Fingers	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
266	Persuasive	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
267	Point Blank Shot	16	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268	Power Attack	16	0	13	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
269	Precise Shot	16	1267	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
270	Quick Draw	16	266	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
271	Quicken Spell	131072	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272	Rapid Shot	16	1	13	1267	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
273	Rapid Reload	16	-10	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
274	Ride-by Attack	18	1262	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
275	Run	2	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276	Scribe Scroll	131072	-2	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
277	Self Sufficient	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278	Shield Proficiency	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279	Shot on the Run	16	1	13	1267	1	1024	1	1260	1	-1	-1	0	0	0	0	0	0	
280	Silent Spell	131072	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
281	Simple Weapon Proficiency	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282	Skill Focus (Alchemy)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283	Skill Focus (Animal Empathy)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284	Skill Focus (Appraise)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285	Skill Focus (Balance)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
286	Skill Focus (Bluff)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287	Skill Focus (Climb)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
288	Skill Focus (Concentration)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
289	Skill Focus (Craft)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290	Skill Focus (Decipher Script)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291	Skill Focus (Diplomacy)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292	Skill Focus (Disable Device)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293	Skill Focus (Disguise)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294	Skill Focus (Escape Artist)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
295	Skill Focus (Forgery)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
296	Skill Focus (Gather Information)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
297	Skill Focus (Handle Animal)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
298	Skill Focus (Heal)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
299	Skill Focus (Hide)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300	Skill Focus (Innuendo)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
301	Skill Focus (Intimidate)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
302	Skill Focus (Intuit Direction)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
303	Skill Focus (Jump)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
304	Skill Focus (Knowledge)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305	Skill Focus (Listen)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306	Skill Focus (Move Silently)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307	Skill Focus (Open Lock)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
308	Skill Focus (Performance)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
309	Skill Focus (Pick Pocket)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
310	Skill Focus (Profession)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311	Skill Focus (Read Lips)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
312	Skill Focus (Ride)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
313	Skill Focus (Scry)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
314	Skill Focus (Search)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
315	Skill Focus (Sense Motive)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
316	Skill Focus (Speak Language)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
317	Skill Focus (Spellcraft)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
318	Skill Focus (Spot)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
319	Skill Focus (Swim)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
320	Skill Focus (Tumble)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
321	Skill Focus (Use Device)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
322	Skill Focus (Use Rope)	4354	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
323	Skill Focus (Survival)	4352	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324	Snatch Arrows	0	1	15	1023	1	1220	1	-1	-1	0	0	0	0	0	0	0	0	
325	Spell Focus (Abjuration)	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
326	Spell Focus (Conjuration)	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327	Spell Focus (Divination)	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328	Spell Focus (Enchantment)	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
329	Spell Focus (Evocation)	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330	Spell Focus (Illusion)	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331	Spell Focus (Necromancy)	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332	Spell Focus (Transmutation)	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333	Spell Mastery	131074	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334	Spell Penetration	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335	Spirited Charge	18	1262	1	1274	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
336	Spring Attack	16	1	13	1024	1	1260	1	266	4	-1	-1	0	0	0	0	0	0	
337	Stealthy	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338	Still Spell	131072	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339	Stunning Fist	48	1	13	1220	1	4	13	266	8	-1	-1	0	0	0	0	0	0	
340	Improved Sunder	18	0	13	1268	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
341	Toughness	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342	Tower Shield Proficiency	2	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343	Track	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
344	Trample	18	1262	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
345	Two-Weapon Fighting	16	1	15	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
346	Two-Weapon Defense	16	1	15	1345	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
347	Weapon Finesse	8466	266	1	-4	0	-1	-1	0	0	0	0	0	0	0	0	0	0	
348	Weapon Finesse	8464	266	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
349	Weapon Finesse	8466	266	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
350	Weapon Finesse	8464	266	1	-4	3	-1	-1	0	0	0	0	0	0	0	0	0	0	
351	Weapon Finesse	8466	266	1	-4	4	-1	-1	0	0	0	0	0	0	0	0	0	0	
352	Weapon Finesse	8466	266	1	-4	5	-1	-1	0	0	0	0	0	0	0	0	0	0	
353	Weapon Finesse	8464	266	1	-4	6	-1	-1	0	0	0	0	0	0	0	0	0	0	
354	Weapon Finesse	8466	266	1	-4	7	-1	-1	0	0	0	0	0	0	0	0	0	0	
355	Weapon Finesse	8466	266	1	-4	8	-1	-1	0	0	0	0	0	0	0	0	0	0	
356	Weapon Finesse	8466	266	1	-4	9	-1	-1	0	0	0	0	0	0	0	0	0	0	
357	Weapon Finesse	8466	266	1	-4	10	-1	-1	0	0	0	0	0	0	0	0	0	0	
358	Weapon Finesse	8466	266	1	-4	11	-1	-1	0	0	0	0	0	0	0	0	0	0	
359	Weapon Finesse	8466	266	1	-4	12	-1	-1	0	0	0	0	0	0	0	0	0	0	
360	Weapon Finesse	8466	266	1	-4	13	-1	-1	0	0	0	0	0	0	0	0	0	0	
361	Weapon Finesse	8466	266	1	-4	14	-1	-1	0	0	0	0	0	0	0	0	0	0	
362	Weapon Finesse	8466	266	1	-4	15	-1	-1	0	0	0	0	0	0	0	0	0	0	
363	Weapon Finesse	8466	266	1	-4	16	-1	-1	0	0	0	0	0	0	0	0	0	0	
364	Weapon Finesse	8466	266	1	-4	17	-1	-1	0	0	0	0	0	0	0	0	0	0	
365	Weapon Finesse	8466	266	1	-4	18	-1	-1	0	0	0	0	0	0	0	0	0	0	
366	Weapon Finesse	8466	266	1	-4	19	-1	-1	0	0	0	0	0	0	0	0	0	0	
367	Weapon Finesse	8464	266	1	-4	20	-1	-1	0	0	0	0	0	0	0	0	0	0	
368	Weapon Finesse	8464	266	1	-4	21	-1	-1	0	0	0	0	0	0	0	0	0	0	
369	Weapon Finesse	8466	266	1	-4	22	-1	-1	0	0	0	0	0	0	0	0	0	0	
370	Weapon Finesse	8466	266	1	-4	23	-1	-1	0	0	0	0	0	0	0	0	0	0	
371	Weapon Finesse	8466	266	1	-4	24	-1	-1	0	0	0	0	0	0	0	0	0	0	
372	Weapon Finesse	8464	266	1	-4	25	-1	-1	0	0	0	0	0	0	0	0	0	0	
373	Weapon Finesse	8466	266	1	-4	26	-1	-1	0	0	0	0	0	0	0	0	0	0	
374	Weapon Finesse	8466	266	1	-4	27	-1	-1	0	0	0	0	0	0	0	0	0	0	
375	Weapon Finesse	8466	266	1	-4	28	-1	-1	0	0	0	0	0	0	0	0	0	0	
376	Weapon Finesse	8466	266	1	-4	29	-1	-1	0	0	0	0	0	0	0	0	0	0	
377	Weapon Finesse	8466	266	1	-4	30	-1	-1	0	0	0	0	0	0	0	0	0	0	
378	Weapon Finesse	8464	266	1	-4	31	-1	-1	0	0	0	0	0	0	0	0	0	0	
379	Weapon Finesse	8466	266	1	-4	32	-1	-1	0	0	0	0	0	0	0	0	0	0	
380	Weapon Finesse	8466	266	1	-4	33	-1	-1	0	0	0	0	0	0	0	0	0	0	
381	Weapon Finesse	8466	266	1	-4	34	-1	-1	0	0	0	0	0	0	0	0	0	0	
382	Weapon Finesse	8466	266	1	-4	35	-1	-1	0	0	0	0	0	0	0	0	0	0	
383	Weapon Finesse	8466	266	1	-4	36	-1	-1	0	0	0	0	0	0	0	0	0	0	
384	Weapon Finesse	8466	266	1	-4	37	-1	-1	0	0	0	0	0	0	0	0	0	0	
385	Weapon Finesse	8466	266	1	-4	38	-1	-1	0	0	0	0	0	0	0	0	0	0	
386	Weapon Finesse	8466	266	1	-4	39	-1	-1	0	0	0	0	0	0	0	0	0	0	
387	Weapon Finesse	8466	266	1	-4	40	-1	-1	0	0	0	0	0	0	0	0	0	0	
388	Weapon Finesse	8466	266	1	-4	41	-1	-1	0	0	0	0	0	0	0	0	0	0	
389	Weapon Finesse	8466	266	1	-4	42	-1	-1	0	0	0	0	0	0	0	0	0	0	
390	Weapon Finesse	8466	266	1	-4	43	-1	-1	0	0	0	0	0	0	0	0	0	0	
391	Weapon Finesse	8466	266	1	-4	44	-1	-1	0	0	0	0	0	0	0	0	0	0	
392	Weapon Finesse	8466	266	1	-4	45	-1	-1	0	0	0	0	0	0	0	0	0	0	
393	Weapon Finesse	8466	266	1	-4	46	-1	-1	0	0	0	0	0	0	0	0	0	0	
394	Weapon Finesse	8466	266	1	-4	47	-1	-1	0	0	0	0	0	0	0	0	0	0	
395	Weapon Finesse	8466	266	1	-4	48	-1	-1	0	0	0	0	0	0	0	0	0	0	
396	Weapon Finesse	8466	266	1	-4	49	-1	-1	0	0	0	0	0	0	0	0	0	0	
397	Weapon Finesse	8466	266	1	-4	50	-1	-1	0	0	0	0	0	0	0	0	0	0	
398	Weapon Finesse	8464	266	1	-4	51	-1	-1	0	0	0	0	0	0	0	0	0	0	
399	Weapon Finesse	8466	266	1	-4	52	-1	-1	0	0	0	0	0	0	0	0	0	0	
400	Weapon Finesse	8464	266	1	-4	53	-1	-1	0	0	0	0	0	0	0	0	0	0	
401	Weapon Finesse	8466	266	1	-4	54	-1	-1	0	0	0	0	0	0	0	0	0	0	
402	Weapon Finesse	8466	266	1	-4	55	-1	-1	0	0	0	0	0	0	0	0	0	0	
403	Weapon Finesse	8466	266	1	-4	56	-1	-1	0	0	0	0	0	0	0	0	0	0	
404	Weapon Finesse	8466	266	1	-4	57	-1	-1	0	0	0	0	0	0	0	0	0	0	
405	Weapon Finesse	8466	266	1	-4	58	-1	-1	0	0	0	0	0	0	0	0	0	0	
406	Weapon Finesse	8466	266	1	-4	59	-1	-1	0	0	0	0	0	0	0	0	0	0	
407	Weapon Finesse	8466	266	1	-4	60	-1	-1	0	0	0	0	0	0	0	0	0	0	
408	Weapon Finesse	8464	266	1	-4	61	-1	-1	0	0	0	0	0	0	0	0	0	0	
409	Weapon Finesse	8466	266	1	-4	62	-1	-1	0	0	0	0	0	0	0	0	0	0	
410	Weapon Finesse	8466	266	1	-4	63	-1	-1	0	0	0	0	0	0	0	0	0	0	
411	Weapon Finesse	8466	266	1	-4	64	-1	-1	0	0	0	0	0	0	0	0	0	0	
412	Weapon Finesse	8466	266	1	-4	65	-1	-1	0	0	0	0	0	0	0	0	0	0	
413	Weapon Finesse	8466	266	1	-4	66	-1	-1	0	0	0	0	0	0	0	0	0	0	
414	Weapon Finesse	8466	266	1	-4	67	-1	-1	0	0	0	0	0	0	0	0	0	0	
415	Weapon Finesse	8466	266	1	-4	68	-1	-1	0	0	0	0	0	0	0	0	0	0	
416	Weapon Finesse	8466	266	1	-4	69	-1	-1	0	0	0	0	0	0	0	0	0	0	
417	Weapon Focus (Gauntlet)	16656	266	1	-4	0	-1	-1	0	0	0	0	0	0	0	0	0	0	
418	Weapon Focus (Unarmed strike)	16656	266	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
419	Weapon Focus (Unarmed strike - small being)	16656	266	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
420	Weapon Focus (Dagger)	16656	266	1	-4	3	-1	-1	0	0	0	0	0	0	0	0	0	0	
421	Weapon Focus (Punching Dagger)	16656	266	1	-4	4	-1	-1	0	0	0	0	0	0	0	0	0	0	
422	Weapon Focus (Spiked Gauntlet)	16656	266	1	-4	5	-1	-1	0	0	0	0	0	0	0	0	0	0	
423	Weapon Focus (Light Mace)	16656	266	1	-4	6	-1	-1	0	0	0	0	0	0	0	0	0	0	
424	Weapon Focus (Sickle)	16656	266	1	-4	7	-1	-1	0	0	0	0	0	0	0	0	0	0	
425	Weapon Focus (Club)	16656	266	1	-4	8	-1	-1	0	0	0	0	0	0	0	0	0	0	
426	Weapon Focus (Shortspear)	16656	266	1	-4	9	-1	-1	0	0	0	0	0	0	0	0	0	0	
427	Weapon Focus (Heavy mace)	16656	266	1	-4	10	-1	-1	0	0	0	0	0	0	0	0	0	0	
428	Weapon Focus (Morningstar)	16656	266	1	-4	11	-1	-1	0	0	0	0	0	0	0	0	0	0	
429	Weapon Focus (Quarterstaff)	16656	266	1	-4	12	-1	-1	0	0	0	0	0	0	0	0	0	0	
430	Weapon Focus (Spear)	16656	266	1	-4	13	-1	-1	0	0	0	0	0	0	0	0	0	0	
431	Weapon Focus (Light Crossbow)	16656	266	1	-4	14	-1	-1	0	0	0	0	0	0	0	0	0	0	
432	Weapon Focus (Dart)	16656	266	1	-4	15	-1	-1	0	0	0	0	0	0	0	0	0	0	
433	Weapon Focus (Sling)	16656	266	1	-4	16	-1	-1	0	0	0	0	0	0	0	0	0	0	
434	Weapon Focus (Heavy Crossbow)	16656	266	1	-4	17	-1	-1	0	0	0	0	0	0	0	0	0	0	
435	Weapon Focus (Javelin)	16656	266	1	-4	18	-1	-1	0	0	0	0	0	0	0	0	0	0	
436	Weapon Focus (Throwing Axe)	16658	266	1	-4	19	-1	-1	0	0	0	0	0	0	0	0	0	0	
437	Weapon Focus (Light Hammer)	16656	266	1	-4	20	-1	-1	0	0	0	0	0	0	0	0	0	0	
438	Weapon Focus (Handaxe)	16656	266	1	-4	21	-1	-1	0	0	0	0	0	0	0	0	0	0	
439	Weapon Focus (Light Lance)	16658	266	1	-4	22	-1	-1	0	0	0	0	0	0	0	0	0	0	
440	Weapon Focus (Light Pick)	16656	266	1	-4	23	-1	-1	0	0	0	0	0	0	0	0	0	0	
441	Weapon Focus (Sap)	16658	266	1	-4	24	-1	-1	0	0	0	0	0	0	0	0	0	0	
442	Weapon Focus (Short Sword)	16656	266	1	-4	25	-1	-1	0	0	0	0	0	0	0	0	0	0	
443	Weapon Focus (Battleaxe)	16656	266	1	-4	26	-1	-1	0	0	0	0	0	0	0	0	0	0	
444	Weapon Focus (Light Flail)	16656	266	1	-4	27	-1	-1	0	0	0	0	0	0	0	0	0	0	
445	Weapon Focus (Heavy Lance)	16658	266	1	-4	28	-1	-1	0	0	0	0	0	0	0	0	0	0	
446	Weapon Focus (Longsword)	16656	266	1	-4	29	-1	-1	0	0	0	0	0	0	0	0	0	0	
447	Weapon Focus (Heavy Pick)	16656	266	1	-4	30	-1	-1	0	0	0	0	0	0	0	0	0	0	
448	Weapon Focus (Rapier)	16656	266	1	-4	31	-1	-1	0	0	0	0	0	0	0	0	0	0	
449	Weapon Focus (Scimitar)	16656	266	1	-4	32	-1	-1	0	0	0	0	0	0	0	0	0	0	
450	Weapon Focus (Trident)	16656	266	1	-4	33	-1	-1	0	0	0	0	0	0	0	0	0	0	
451	Weapon Focus (Warhammer)	16656	266	1	-4	34	-1	-1	0	0	0	0	0	0	0	0	0	0	
452	Weapon Focus (Falchion)	16656	266	1	-4	35	-1	-1	0	0	0	0	0	0	0	0	0	0	
453	Weapon Focus (Heavy Flail)	16656	266	1	-4	36	-1	-1	0	0	0	0	0	0	0	0	0	0	
454	Weapon Focus (Glaive)	16656	266	1	-4	37	-1	-1	0	0	0	0	0	0	0	0	0	0	
455	Weapon Focus (Greataxe)	16656	266	1	-4	38	-1	-1	0	0	0	0	0	0	0	0	0	0	
456	Weapon Focus (Greatclub)	16656	266	1	-4	39	-1	-1	0	0	0	0	0	0	0	0	0	0	
457	Weapon Focus (Greatsword)	16656	266	1	-4	40	-1	-1	0	0	0	0	0	0	0	0	0	0	
458	Weapon Focus (Guisarme)	16656	266	1	-4	41	-1	-1	0	0	0	0	0	0	0	0	0	0	
459	Weapon Focus (Halberd)	16656	266	1	-4	42	-1	-1	0	0	0	0	0	0	0	0	0	0	
460	Weapon Focus (Longspear)	16656	266	1	-4	43	-1	-1	0	0	0	0	0	0	0	0	0	0	
461	Weapon Focus (Ranseur)	16656	266	1	-4	44	-1	-1	0	0	0	0	0	0	0	0	0	0	
462	Weapon Focus (Scythe)	16656	266	1	-4	45	-1	-1	0	0	0	0	0	0	0	0	0	0	
463	Weapon Focus (Shortbow)	16656	266	1	-4	46	-1	-1	0	0	0	0	0	0	0	0	0	0	
464	Weapon Focus (Composite Shortbow)	16658	266	1	-4	47	-1	-1	0	0	0	0	0	0	0	0	0	0	
465	Weapon Focus (Longbow)	16656	266	1	-4	48	-1	-1	0	0	0	0	0	0	0	0	0	0	
466	Weapon Focus (Composite Longbow)	16658	266	1	-4	49	-1	-1	0	0	0	0	0	0	0	0	0	0	
467	Weapon Focus (Butterfly Sword)	16656	266	1	-4	50	-1	-1	0	0	0	0	0	0	0	0	0	0	
468	Weapon Focus (Kukri)	16656	266	1	-4	51	-1	-1	0	0	0	0	0	0	0	0	0	0	
469	Weapon Focus (War Fan)	16656	266	1	-4	52	-1	-1	0	0	0	0	0	0	0	0	0	0	
470	Weapon Focus (Monk Spade)	16656	266	1	-4	53	-1	-1	0	0	0	0	0	0	0	0	0	0	
471	Weapon Focus (Kama)	16656	266	1	-4	54	-1	-1	0	0	0	0	0	0	0	0	0	0	
472	Weapon Focus (Tonfa)	16656	266	1	-4	55	-1	-1	0	0	0	0	0	0	0	0	0	0	
473	Weapon Focus (Siangham)	16656	266	1	-4	56	-1	-1	0	0	0	0	0	0	0	0	0	0	
474	Weapon Focus (Bastard Sword)	16656	266	1	-4	57	-1	-1	0	0	0	0	0	0	0	0	0	0	
475	Weapon Focus (Dwarven Waraxe)	16656	266	1	-4	58	-1	-1	0	0	0	0	0	0	0	0	0	0	
476	Weapon Focus (Gnome Hooked Hammer)	16656	266	1	-4	59	-1	-1	0	0	0	0	0	0	0	0	0	0	
477	Weapon Focus (Orc Double Axe)	16656	266	1	-4	60	-1	-1	0	0	0	0	0	0	0	0	0	0	
478	Weapon Focus (Spike Chain)	16656	266	1	-4	61	-1	-1	0	0	0	0	0	0	0	0	0	0	
479	Weapon Focus (Dire Flail)	16658	266	1	-4	62	-1	-1	0	0	0	0	0	0	0	0	0	0	
480	Weapon Focus (Two-bladed Sword)	16658	266	1	-4	63	-1	-1	0	0	0	0	0	0	0	0	0	0	
481	Weapon Focus (Dwarven Urgrosh)	16658	266	1	-4	64	-1	-1	0	0	0	0	0	0	0	0	0	0	
482	Weapon Focus (Hand Crossbow)	16658	266	1	-4	65	-1	-1	0	0	0	0	0	0	0	0	0	0	
483	Weapon Focus (Shuriken)	16656	266	1	-4	66	-1	-1	0	0	0	0	0	0	0	0	0	0	
484	Weapon Focus (Whip)	16658	266	1	-4	67	-1	-1	0	0	0	0	0	0	0	0	0	0	
485	Weapon Focus (Repeating Crossbow)	16656	266	1	-4	68	-1	-1	0	0	0	0	0	0	0	0	0	0	
486	Weapon Focus (Net)	16658	266	1	-4	69	-1	-1	0	0	0	0	0	0	0	0	0	0	
487	Weapon Focus (Grapple)	16658	266	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
488	Weapon Focus (Ray)	16656	-2	1	266	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
489	Weapon Specialization (Gauntlet)	33040	11	4	1417	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
490	Weapon Specialization (Unarmed strike)	33040	11	4	1418	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
491	Weapon Specialization (Unarmed strike - small being)	33040	11	4	1419	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
492	Weapon Specialization (Dagger)	33040	11	4	1420	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
493	Weapon Specialization (Punching Dagger)	33040	11	4	1421	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
494	Weapon Specialization (Spiked Gauntlet)	33040	11	4	1422	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
495	Weapon Specialization (Light Mace)	33040	11	4	1423	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
496	Weapon Specialization (Sickle)	33040	11	4	1424	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
497	Weapon Specialization (Club)	33040	11	4	1425	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
498	Weapon Specialization (Shortspear)	33040	11	4	1426	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
499	Weapon Specialization (Heavy mace)	33040	11	4	1427	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
500	Weapon Specialization (Morningstar)	33040	11	4	1428	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
501	Weapon Specialization (Quarterstaff)	33040	11	4	1429	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
502	Weapon Specialization (Spear)	33040	11	4	1430	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
503	Weapon Specialization (Light Crossbow)	33040	11	4	1431	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
504	Weapon Specialization (Dart)	33040	11	4	1432	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
505	Weapon Specialization (Sling)	33040	11	4	1433	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
506	Weapon Specialization (Heavy Crossbow)	33040	11	4	1434	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
507	Weapon Specialization (Javelin)	33040	11	4	1435	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
508	Weapon Specialization (Throwing Axe)	33042	11	4	1436	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
509	Weapon Specialization (Light Hammer)	33040	11	4	1437	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
510	Weapon Specialization (Handaxe)	33040	11	4	1438	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
511	Weapon Specialization (Light Lance)	33042	11	4	1439	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
512	Weapon Specialization (Light Pick)	33040	11	4	1440	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
